year,month,institution,causative_agent
2019,12,LTCH,Coronavirus
2019,12,Acute Care,Unknown
2019,12,Chronic Care,Rhinovirus
2019,12,Chronic Care,Influenza
2019,11,Acute Care,Influenza
2019,11,LTCH,Influenza
2019,11,LTCH,Unknown
2019,11,LTCH,RSV
2019,11,Acute Care,Unknown
2019,11,LTCH,Unknown
2019,11,LTCH,RSV
2019,11,LTCH,Rhinovirus
2019,11,Acute Care,Unknown
2019,11,Acute Care,CPE
2019,11,Acute Care,Unknown
2019,11,LTCH,Rhinovirus
2019,10,Acute Care,CPE
2019,10,LTCH,Unknown
2019,10,Psychiatric,Unknown
2019,10,LTCH,Unknown
2019,10,LTCH,Unknown
2019,10,LTCH,Unknown
2019,10,LTCH,Unknown
2019,10,LTCH,Unknown
2019,10,LTCH,Rhinovirus
2019,10,LTCH,Unknown
2019,10,LTCH,Unknown
2019,10,Acute Care,Rhinovirus
2019,09,Chronic Care,Unknown
2019,09,LTCH,Unknown
2019,09,Acute Care,CPE
2019,09,Retirement Home,Unknown
2019,09,LTCH,Unknown
2019,09,LTCH,Unknown
2019,09,LTCH,Unknown
2019,09,LTCH,Unknown
2019,09,Retirement Home,Unknown
2019,09,LTCH,Unknown
2019,09,LTCH,Unknown
2019,09,Retirement Home,Unknown
2019,09,Acute Care,CPE
2019,09,Retirement Home,Unknown
2019,09,LTCH,Unknown
2019,08,LTCH,Unknown
2019,08,LTCH,Unknown
2019,08,Acute Care,Clostridium Difficile
2019,08,LTCH,Unknown
2019,08,LTCH,Unknown
2019,08,Acute Care,Clostridium Difficile
2019,08,Acute Care,Clostridium Difficile
2019,08,Chronic Care,Influenza
2019,08,LTCH,Unknown
2019,08,LTCH,Unknown
2019,07,LTCH,Unknown
2019,07,LTCH,Unknown
2019,07,LTCH,Unknown
2019,07,LTCH,Unknown
2019,07,LTCH,Unknown
2019,07,LTCH,Unknown
2019,07,Psychiatric,Unknown
2019,07,LTCH,Unknown
2019,07,LTCH,Unknown
2019,07,LTCH,Unknown
2019,07,LTCH,Unknown
2019,07,LTCH,Unknown
2019,07,LTCH,Unknown
2019,07,LTCH,Unknown
2019,07,LTCH,Rhinovirus
2019,07,LTCH,Unknown
2019,06,LTCH,Unknown
2019,06,LTCH,Unknown
2019,06,LTCH,Unknown
2019,06,LTCH,Unknown
2019,06,LTCH,Unknown
2019,06,LTCH,Unknown
2019,06,LTCH,Unknown
2019,06,LTCH,Unknown
2019,06,LTCH,Unknown
2019,06,LTCH,Unknown
2019,06,LTCH,Influenza
2019,06,LTCH,Metapneumovirus
2019,06,LTCH,Unknown
2019,05,LTCH,Unknown
2019,05,LTCH,Unknown
2019,05,LTCH,Influenza
2019,05,LTCH,Metapneumovirus
2019,05,Retirement Home,Unknown
2019,05,LTCH,Metapneumovirus
2019,05,Chronic Care,Influenza
2019,05,LTCH,Influenza
2019,05,LTCH,Unknown
2019,05,LTCH,Unknown
2019,05,LTCH,Metapneumovirus
2019,05,LTCH,Unknown
2019,05,Chronic Care,Influenza
2019,05,LTCH,Unknown
2019,05,LTCH,Metapneumovirus
2019,05,Acute Care,Influenza
2019,05,Acute Care,Unknown
2019,04,LTCH,Unknown
2019,04,LTCH,Influenza
2019,04,LTCH,Unknown
2019,04,Acute Care,Clostridium Difficile
2019,04,LTCH,Influenza
2019,04,Chronic Care,Unknown
2019,04,Retirement Home,Influenza
2019,04,Retirement Home,Influenza
2019,04,LTCH,Unknown
2019,04,LTCH,Influenza
2019,04,Retirement Home,Unknown
2019,04,LTCH,Influenza
2019,04,Chronic Care,Influenza
2019,04,Retirement Home,Unknown
2019,04,Chronic Care,Influenza
2019,04,Acute Care,Influenza
2019,04,Chronic Care,Rhinovirus
2019,04,LTCH,Influenza
2019,04,LTCH,Influenza
2019,04,LTCH,Unknown
2019,04,Retirement Home,Metapneumovirus
2019,04,Retirement Home,Unknown
2019,04,LTCH,Influenza
2019,04,LTCH,RSV
2019,03,Retirement Home,Unknown
2019,03,LTCH,Unknown
2019,03,Retirement Home,Unknown
2019,03,Retirement Home,Influenza
2019,03,LTCH,Influenza
2019,03,Psychiatric,Unknown
2019,03,Acute Care,Metapneumovirus
2019,03,Chronic Care,Influenza
2019,03,LTCH,Unknown
2019,03,LTCH,Unknown
2019,03,LTCH,Influenza
2019,03,Retirement Home,Unknown
2019,03,Chronic Care,Influenza
2019,03,LTCH,Influenza
2019,03,Retirement Home,Influenza
2019,03,Acute Care,CPE
2019,03,LTCH,Influenza
2019,03,LTCH,RSV
2019,03,LTCH,Metapneumovirus
2019,03,LTCH,Influenza
2019,03,LTCH,Unknown
2019,03,Retirement Home,Influenza
2019,03,Acute Care,Influenza
2019,03,LTCH,Influenza
2019,03,Retirement Home,Unknown
2019,03,Acute Care,Unknown
2019,03,Retirement Home,Unknown
2019,03,LTCH,Influenza
2019,03,Retirement Home,Metapneumovirus
2019,03,Retirement Home,Unknown
2019,03,LTCH,Influenza
2019,03,LTCH,Unknown
2019,03,LTCH,Unknown
2019,03,LTCH,Unknown
2019,03,LTCH,RSV
2019,03,LTCH,Influenza
2019,03,Acute Care,Influenza
2019,03,LTCH,Unknown
2019,03,Acute Care,Unknown
2019,03,Chronic Care,RSV
2019,03,LTCH,Unknown
2019,03,Acute Care,Influenza
2019,03,LTCH,Influenza
2019,03,Chronic Care,Influenza
2019,03,LTCH,Influenza
2019,03,LTCH,Influenza
2019,03,LTCH,Metapneumovirus
2019,03,Acute Care,Unknown
2019,03,Acute Care,Influenza
2019,03,Acute Care,Influenza
2019,03,Chronic Care,Unknown
2019,03,Chronic Care,Influenza
2019,03,Chronic Care,Influenza
2019,03,Retirement Home,Influenza
2019,03,LTCH,RSV
2019,03,LTCH,Unknown
2019,02,LTCH,Influenza
2019,02,Retirement Home,Influenza
2019,02,Chronic Care,Influenza
2019,02,LTCH,Influenza
2019,02,LTCH,Metapneumovirus
2019,02,Retirement Home,Unknown
2019,02,LTCH,Rhinovirus
2019,02,Retirement Home,Unknown
2019,02,LTCH,Influenza
2019,02,Acute Care,Clostridium Difficile
2019,02,Chronic Care,RSV
2019,02,LTCH,Influenza
2019,02,Chronic Care,Metapneumovirus
2019,02,LTCH,Influenza
2019,02,LTCH,RSV
2019,02,LTCH,Unknown
2019,02,LTCH,Influenza
2019,02,Retirement Home,Influenza
2019,02,Chronic Care,Influenza
2019,02,LTCH,Influenza
2019,02,LTCH,Influenza
2019,02,LTCH,Influenza
2019,02,LTCH,Influenza
2019,02,LTCH,RSV
2019,02,LTCH,Influenza
2019,02,LTCH,RSV
2019,02,LTCH,Influenza
2019,02,LTCH,Influenza
2019,02,LTCH,RSV
2019,02,Chronic Care,Unknown
2019,02,Chronic Care,Influenza
2019,02,LTCH,Influenza
2019,02,LTCH,Unknown
2019,02,LTCH,Rhinovirus
2019,02,LTCH,RSV
2019,02,LTCH,Influenza
2019,02,LTCH,Influenza
2019,02,Retirement Home,Unknown
2019,02,Retirement Home,Unknown
2019,02,Retirement Home,Influenza
2019,02,LTCH,Rhinovirus
2019,02,LTCH,Unknown
2019,02,LTCH,Influenza
2019,02,LTCH,RSV
2019,02,Chronic Care,Unknown
2019,02,LTCH,Unknown
2019,01,LTCH,Unknown
2019,01,LTCH,Influenza
2019,01,Acute Care,Influenza
2019,01,LTCH,RSV
2019,01,Psychiatric,Influenza
2019,01,Retirement Home,Unknown
2019,01,LTCH,RSV
2019,01,LTCH,RSV
2019,01,LTCH,Unknown
2019,01,LTCH,RSV
2019,01,LTCH,RSV
2019,01,LTCH,Unknown
2019,01,Retirement Home,Influenza
2019,01,Chronic Care,Influenza
2019,01,Chronic Care,Influenza
2019,01,Chronic Care,Influenza
2019,01,LTCH,Influenza
2019,01,Retirement Home,RSV
2019,01,LTCH,RSV
2019,01,Chronic Care,RSV
2019,01,LTCH,Metapneumovirus
2019,01,Acute Care,Unknown
2019,01,LTCH,Influenza
2019,01,Retirement Home,Influenza
2019,01,LTCH,Influenza
2019,01,Acute Care,RSV
2019,01,LTCH,Influenza
2019,01,LTCH,Influenza
2019,01,LTCH,RSV
2019,01,LTCH,RSV
2019,01,Retirement Home,Influenza
2019,01,LTCH,RSV
2019,01,LTCH,Influenza
2019,01,LTCH,Influenza
2019,01,Retirement Home,Influenza
2019,01,Chronic Care,RSV
2019,01,Acute Care,Influenza
2019,01,LTCH,Influenza
2019,01,LTCH,Influenza
2019,01,LTCH,Unknown
2019,01,LTCH,Influenza
2019,01,LTCH,RSV
2019,01,LTCH,Influenza
2019,01,LTCH,Rhinovirus
2019,01,Chronic Care,Influenza
2019,01,LTCH,Influenza
2019,01,LTCH,RSV
2019,01,Acute Care,Influenza
2019,01,Retirement Home,Influenza
2019,01,LTCH,RSV
2019,01,LTCH,Influenza
2019,01,Acute Care,Influenza
2019,01,LTCH,Unknown
2019,01,Acute Care,Influenza
2019,01,LTCH,Influenza
2019,01,LTCH,Influenza
2019,01,LTCH,RSV
2019,01,LTCH,Unknown
2019,01,LTCH,Unknown
2019,01,Psychiatric,Unknown
2019,01,LTCH,Influenza
2019,01,LTCH,Influenza
2019,01,Retirement Home,Unknown
2019,01,LTCH,Influenza
2019,01,LTCH,Influenza
2019,01,LTCH,Influenza
2019,01,LTCH,Influenza
2019,01,LTCH,RSV
2019,01,LTCH,RSV
2019,01,LTCH,Unknown
2018,12,LTCH,Influenza
2018,12,Acute Care,RSV
2018,12,LTCH,Unknown
2018,12,LTCH,Unknown
2018,12,Chronic Care,Unknown
2018,12,LTCH,RSV
2018,12,LTCH,Unknown
2018,12,Acute Care,Influenza
2018,12,LTCH,Unknown
2018,12,LTCH,Influenza
2018,12,LTCH,Unknown
2018,12,Chronic Care,Influenza
2018,12,Acute Care,Unknown
2018,12,LTCH,Unknown
2018,12,LTCH,RSV
2018,12,Acute Care,Influenza
2018,12,Retirement Home,RSV
2018,12,LTCH,Unknown
2018,12,Acute Care,Influenza
2018,12,Acute Care,Influenza
2018,12,Acute Care,Unknown
2018,12,LTCH,Unknown
2018,12,Chronic Care,Rhinovirus
2018,12,Chronic Care,Influenza
2018,12,Retirement Home,Unknown
2018,12,Acute Care,CPE
2018,12,Acute Care,Influenza
2018,12,LTCH,Unknown
2018,12,LTCH,Unknown
2018,11,Acute Care,Clostridium Difficile
2018,11,Retirement Home,Influenza
2018,11,LTCH,RSV
2018,11,LTCH,Unknown
2018,11,LTCH,Unknown
2018,11,LTCH,Metapneumovirus
2018,11,LTCH,Unknown
2018,11,LTCH,Unknown
2018,11,Chronic Care,Unknown
2018,11,Chronic Care,Influenza
2018,11,LTCH,Unknown
2018,11,LTCH,Influenza
2018,11,LTCH,Unknown
2018,11,LTCH,Unknown
2018,11,Retirement Home,Influenza
2018,11,Retirement Home,Unknown
2018,10,LTCH,RSV
2018,10,LTCH,Unknown
2018,10,Retirement Home,Unknown
2018,10,Retirement Home,Unknown
2018,10,Acute Care,CPE
2018,10,Chronic Care,Rhinovirus
2018,10,LTCH,Unknown
2018,10,LTCH,Unknown
2018,10,LTCH,Unknown
2018,10,Retirement Home,Unknown
2018,10,LTCH,Influenza
2018,10,LTCH,Unknown
2018,10,LTCH,Unknown
2018,10,Acute Care,Unknown
2018,10,LTCH,Unknown
2018,10,Retirement Home,Unknown
2018,10,LTCH,Influenza
2018,10,LTCH,Unknown
2018,09,LTCH,Coronavirus
2018,09,Retirement Home,Unknown
2018,09,LTCH,Unknown
2018,09,LTCH,Unknown
2018,09,LTCH,Unknown
2018,09,LTCH,Unknown
2018,09,LTCH,Unknown
2018,09,LTCH,Unknown
2018,09,LTCH,Unknown
2018,09,LTCH,Unknown
2018,09,LTCH,Influenza
2018,09,LTCH,Unknown
2018,09,LTCH,Unknown
2018,09,LTCH,Unknown
2018,09,LTCH,Unknown
2018,09,LTCH,Unknown
2018,09,Psychiatric,Unknown
2018,09,Retirement Home,Unknown
2018,08,LTCH,Unknown
2018,08,LTCH,Unknown
2018,08,Chronic Care,Rhinovirus
2018,08,LTCH,Unknown
2018,08,Acute Care,Rhinovirus
2018,08,LTCH,Unknown
2018,08,Acute Care,CPE
2018,08,LTCH,Unknown
2018,08,LTCH,Unknown
2018,08,LTCH,Influenza
2018,07,LTCH,Unknown
2018,07,LTCH,Unknown
2018,07,LTCH,Unknown
2018,07,LTCH,Unknown
2018,07,LTCH,Unknown
2018,07,LTCH,Rhinovirus
2018,07,LTCH,Unknown
2018,07,LTCH,Unknown
2018,07,Psychiatric,Unknown
2018,07,LTCH,Unknown
2018,07,LTCH,Unknown
2018,07,LTCH,Unknown
2018,06,LTCH,Rhinovirus
2018,06,LTCH,Unknown
2018,06,LTCH,Influenza
2018,06,LTCH,Unknown
2018,06,LTCH,Unknown
2018,06,Chronic Care,Rhinovirus
2018,06,LTCH,Rhinovirus
2018,06,LTCH,Influenza
2018,05,LTCH,Influenza
2018,05,LTCH,Influenza
2018,05,LTCH,Unknown
2018,05,LTCH,Influenza
2018,05,LTCH,Influenza
2018,05,LTCH,Unknown
2018,05,Acute Care,Unknown
2018,05,LTCH,Unknown
2018,05,LTCH,Unknown
2018,05,LTCH,Unknown
2018,05,Chronic Care,RSV
2018,05,LTCH,Unknown
2018,05,Retirement Home,Influenza
2018,05,LTCH,Unknown
2018,05,LTCH,Metapneumovirus
2018,05,Retirement Home,Influenza
2018,05,LTCH,Unknown
2018,04,LTCH,Influenza
2018,04,LTCH,Influenza
2018,04,LTCH,Metapneumovirus
2018,04,LTCH,Metapneumovirus
2018,04,LTCH,Influenza
2018,04,Retirement Home,Unknown
2018,04,Acute Care,Unknown
2018,04,LTCH,Influenza
2018,04,LTCH,Metapneumovirus
2018,04,LTCH,Unknown
2018,04,LTCH,Unknown
2018,04,Retirement Home,Unknown
2018,04,LTCH,Coronavirus
2018,04,Chronic Care,Influenza
2018,04,LTCH,Influenza
2018,04,LTCH,Unknown
2018,04,Retirement Home,Influenza
2018,04,LTCH,Influenza
2018,04,LTCH,Metapneumovirus
2018,04,LTCH,Influenza
2018,04,LTCH,Metapneumovirus
2018,04,LTCH,Influenza
2018,04,LTCH,Unknown
2018,04,LTCH,Unknown
2018,04,LTCH,Influenza
2018,04,LTCH,Influenza
2018,04,Retirement Home,Influenza
2018,04,Retirement Home,Unknown
2018,04,Retirement Home,Influenza
2018,04,LTCH,Influenza
2018,04,LTCH,Influenza
2018,04,Chronic Care,Influenza
2018,04,LTCH,Influenza
2018,04,LTCH,Unknown
2018,04,Chronic Care,Influenza
2018,04,Retirement Home,Unknown
2018,04,LTCH,Unknown
2018,04,LTCH,Influenza
2018,04,Retirement Home,Metapneumovirus
2018,04,LTCH,Influenza
2018,04,Chronic Care,Influenza
2018,04,Chronic Care,Influenza
2018,04,Chronic Care,Unknown
2018,04,Retirement Home,Influenza
2018,04,LTCH,Unknown
2018,04,LTCH,Influenza
2018,04,LTCH,Influenza
2018,03,LTCH,Metapneumovirus
2018,03,LTCH,Unknown
2018,03,Acute Care,Influenza
2018,03,LTCH,Influenza
2018,03,Retirement Home,Influenza
2018,03,Chronic Care,Metapneumovirus
2018,03,Retirement Home,Influenza
2018,03,LTCH,Unknown
2018,03,Acute Care,Unknown
2018,03,LTCH,Unknown
2018,03,LTCH,Influenza
2018,03,Retirement Home,Unknown
2018,03,LTCH,Influenza
2018,03,Acute Care,Influenza
2018,03,Chronic Care,Influenza
2018,03,Retirement Home,Influenza
2018,03,Retirement Home,Unknown
2018,03,Psychiatric,Unknown
2018,03,Acute Care,Influenza
2018,03,LTCH,Influenza
2018,03,LTCH,Unknown
2018,03,LTCH,Influenza
2018,03,Chronic Care,Influenza
2018,03,LTCH,Influenza
2018,03,LTCH,Influenza
2018,03,Chronic Care,Unknown
2018,03,LTCH,Unknown
2018,03,Chronic Care,Influenza
2018,03,Acute Care,Unknown
2018,03,LTCH,Unknown
2018,03,LTCH,Influenza
2018,03,LTCH,Influenza
2018,03,Retirement Home,Unknown
2018,03,LTCH,Influenza
2018,03,Acute Care,RSV
2018,03,LTCH,Influenza
2018,03,Retirement Home,Unknown
2018,03,LTCH,Influenza
2018,03,LTCH,Influenza
2018,03,Retirement Home,Influenza
2018,03,Acute Care,Influenza
2018,03,LTCH,Influenza
2018,03,LTCH,Influenza
2018,03,LTCH,Influenza
2018,03,LTCH,Influenza
2018,03,Retirement Home,Influenza
2018,03,Psychiatric,Influenza
2018,03,Acute Care,Clostridium Difficile
2018,03,LTCH,Influenza
2018,03,Acute Care,Unknown
2018,03,LTCH,Metapneumovirus
2018,03,Retirement Home,Influenza
2018,03,Homeless Shelter,Streptococcus
2018,03,Retirement Home,Influenza
2018,03,Acute Care,Influenza
2018,03,LTCH,Influenza
2018,03,LTCH,Influenza
2018,03,Acute Care,Influenza
2018,03,LTCH,Influenza
2018,03,LTCH,Unknown
2018,02,LTCH,Influenza
2018,02,Retirement Home,Influenza
2018,02,LTCH,Influenza
2018,02,LTCH,Influenza
2018,02,LTCH,Influenza
2018,02,LTCH,Influenza
2018,02,Chronic Care,Influenza
2018,02,Retirement Home,Unknown
2018,02,Retirement Home,Influenza
2018,02,LTCH,Unknown
2018,02,LTCH,Unknown
2018,02,LTCH,Influenza
2018,02,Acute Care,Influenza
2018,02,Retirement Home,Influenza
2018,02,Acute Care,Unknown
2018,02,LTCH,Influenza
2018,02,LTCH,Influenza
2018,02,Chronic Care,Unknown
2018,02,LTCH,Influenza
2018,02,Chronic Care,Unknown
2018,02,LTCH,Influenza
2018,02,LTCH,Influenza
2018,02,Chronic Care,Influenza
2018,02,Psychiatric,Unknown
2018,02,Retirement Home,Unknown
2018,02,Retirement Home,Unknown
2018,02,LTCH,Unknown
2018,02,LTCH,Influenza
2018,02,LTCH,Influenza
2018,02,Acute Care,Influenza
2018,02,Chronic Care,Unknown
2018,02,LTCH,Influenza
2018,02,Acute Care,Influenza
2018,02,Acute Care,Influenza
2018,02,LTCH,Influenza
2018,02,Acute Care,Influenza
2018,02,LTCH,Influenza
2018,02,LTCH,Influenza
2018,02,Acute Care,Unknown
2018,02,Acute Care,Unknown
2018,02,LTCH,Influenza
2018,02,Retirement Home,Unknown
2018,02,Retirement Home,Influenza
2018,02,Acute Care,Unknown
2018,02,LTCH,Influenza
2018,02,Chronic Care,Influenza
2018,02,Chronic Care,Influenza
2018,02,LTCH,Influenza
2018,02,Psychiatric,Influenza
2018,02,LTCH,Influenza
2018,02,LTCH,Influenza
2018,02,LTCH,Influenza
2018,02,Retirement Home,Influenza
2018,02,Retirement Home,Influenza
2018,02,Acute Care,Unknown
2018,02,Chronic Care,Influenza
2018,02,LTCH,Influenza
2018,02,LTCH,Influenza
2018,02,LTCH,Influenza
2018,02,Chronic Care,Influenza
2018,02,Chronic Care,Influenza
2018,02,Acute Care,Influenza
2018,02,Retirement Home,Unknown
2018,02,LTCH,Clostridium Difficile
2018,02,LTCH,Influenza
2018,02,LTCH,Unknown
2018,02,LTCH,Influenza
2018,02,Retirement Home,Influenza
2018,02,Chronic Care,Coronavirus
2018,02,Retirement Home,Influenza
2018,02,LTCH,Influenza
2018,02,Retirement Home,Influenza
2018,02,LTCH,Influenza
2018,02,LTCH,Influenza
2018,02,LTCH,Influenza
2018,02,LTCH,Influenza
2018,02,LTCH,Influenza
2018,02,Acute Care,Influenza
2018,02,Acute Care,Influenza
2018,02,Chronic Care,Influenza
2018,02,LTCH,Influenza
2018,02,LTCH,Unknown
2018,02,LTCH,Influenza
2018,02,LTCH,Influenza
2018,02,Chronic Care,Influenza
2018,02,Chronic Care,Influenza
2018,01,LTCH,Influenza
2018,01,LTCH,Influenza
2018,01,LTCH,Influenza
2018,01,LTCH,Influenza
2018,01,Retirement Home,Unknown
2018,01,Chronic Care,Influenza
2018,01,Acute Care,Unknown
2018,01,LTCH,Influenza
2018,01,LTCH,Unknown
2018,01,Retirement Home,Unknown
2018,01,LTCH,Unknown
2018,01,Acute Care,Influenza
2018,01,Retirement Home,Influenza
2018,01,Acute Care,Influenza
2018,01,Retirement Home,Unknown
2018,01,LTCH,Unknown
2018,01,LTCH,Unknown
2018,01,LTCH,Unknown
2018,01,LTCH,Influenza
2018,01,LTCH,Influenza
2018,01,LTCH,Unknown
2018,01,LTCH,Influenza
2018,01,LTCH,RSV
2018,01,LTCH,Influenza
2018,01,LTCH,Unknown
2018,01,LTCH,Influenza
2018,01,LTCH,Influenza
2018,01,LTCH,Influenza
2018,01,Retirement Home,Influenza
2018,01,Chronic Care,Influenza
2018,01,Retirement Home,Influenza
2018,01,Chronic Care,Influenza
2018,01,LTCH,Unknown
2018,01,Homeless Shelter,Influenza
2018,01,Psychiatric,Influenza
2018,01,LTCH,Influenza
2018,01,LTCH,Unknown
2018,01,LTCH,Unknown
2018,01,Retirement Home,Influenza
2018,01,Retirement Home,Influenza
2018,01,Retirement Home,Influenza
2018,01,LTCH,Influenza
2018,01,LTCH,Influenza
2018,01,Psychiatric,Influenza
2018,01,LTCH,Influenza
2018,01,LTCH,Influenza
2018,01,Retirement Home,Unknown
2018,01,Chronic Care,Influenza
2018,01,Retirement Home,Unknown
2018,01,LTCH,Unknown
2018,01,Chronic Care,Influenza
2018,01,LTCH,Influenza
2018,01,LTCH,Influenza
2018,01,LTCH,Influenza
2018,01,Retirement Home,Influenza
2018,01,Chronic Care,Influenza
2018,01,LTCH,Unknown
2018,01,LTCH,Influenza
2018,01,LTCH,Influenza
2018,01,LTCH,Influenza
2018,01,LTCH,Unknown
2018,01,LTCH,Influenza
2018,01,LTCH,Influenza
2018,01,LTCH,Unknown
2018,01,Acute Care,Influenza
2018,01,LTCH,Influenza
2018,01,LTCH,Unknown
2018,01,LTCH,Influenza
2018,01,Chronic Care,Influenza
2018,01,LTCH,Influenza
2018,01,LTCH,Metapneumovirus
2018,01,Retirement Home,Influenza
2018,01,Retirement Home,Unknown
2018,01,Acute Care,Influenza
2018,01,LTCH,Influenza
2018,01,Chronic Care,Influenza
2018,01,LTCH,RSV
2018,01,Acute Care,Unknown
2018,01,Retirement Home,Unknown
2018,01,LTCH,Influenza
2018,01,LTCH,Influenza
2018,01,LTCH,Influenza
2018,01,LTCH,Influenza
2018,01,LTCH,Influenza
2018,01,Retirement Home,Unknown
2018,01,LTCH,Influenza
2018,01,LTCH,Influenza
2018,01,LTCH,Influenza
2018,01,LTCH,Influenza
2018,01,Retirement Home,Influenza
2018,01,Retirement Home,Unknown
2018,01,Retirement Home,Unknown
2018,01,Retirement Home,Influenza
2018,01,LTCH,Influenza
2018,01,LTCH,Unknown
2018,01,Chronic Care,Influenza
2018,01,LTCH,Unknown
2018,01,Retirement Home,Unknown
2018,01,Retirement Home,Influenza
2018,01,LTCH,Influenza
2018,01,LTCH,Unknown
2018,01,LTCH,Influenza
2018,01,LTCH,Influenza
2018,01,Retirement Home,Influenza
2018,01,LTCH,Influenza
2018,01,Acute Care,Influenza
2018,01,LTCH,Influenza
2018,01,Retirement Home,Influenza
2018,01,LTCH,Influenza
2018,01,LTCH,Influenza
2018,01,LTCH,Influenza
2018,01,LTCH,RSV
2018,01,Chronic Care,Unknown
2018,01,LTCH,Unknown
2018,01,Acute Care,Unknown
2018,01,LTCH,Influenza
2018,01,LTCH,Influenza
2018,01,LTCH,Unknown
2018,01,LTCH,Unknown
2018,01,LTCH,Unknown
2018,01,Retirement Home,Unknown
2018,01,LTCH,Unknown
2017,12,LTCH,Unknown
2017,12,LTCH,Unknown
2017,12,LTCH,Unknown
2017,12,Retirement Home,Influenza
2017,12,Acute Care,Influenza
2017,12,Chronic Care,Influenza
2017,12,Acute Care,Influenza
2017,12,Psychiatric,Influenza
2017,12,Retirement Home,Influenza
2017,12,LTCH,Influenza
2017,12,LTCH,Unknown
2017,12,LTCH,Unknown
2017,12,LTCH,Influenza
2017,12,Retirement Home,Unknown
2017,12,Acute Care,Influenza
2017,12,LTCH,RSV
2017,12,Psychiatric,Unknown
2017,12,Chronic Care,Influenza
2017,12,Acute Care,Clostridium Difficile
2017,12,LTCH,Unknown
2017,12,Retirement Home,Influenza
2017,12,LTCH,Unknown
2017,12,Chronic Care,Unknown
2017,12,LTCH,Influenza
2017,12,Retirement Home,Unknown
2017,12,LTCH,Influenza
2017,12,LTCH,RSV
2017,12,LTCH,Unknown
2017,12,Acute Care,Influenza
2017,12,LTCH,Influenza
2017,12,Acute Care,Influenza
2017,12,LTCH,Unknown
2017,12,LTCH,Unknown
2017,12,Retirement Home,Unknown
2017,12,LTCH,Rhinovirus
2017,12,LTCH,Rhinovirus
2017,12,LTCH,Influenza
2017,12,Psychiatric,Unknown
2017,12,Acute Care,Unknown
2017,12,Psychiatric,Unknown
2017,12,Retirement Home,Unknown
2017,12,LTCH,Unknown
2017,12,LTCH,Unknown
2017,12,Acute Care,Coronavirus
2017,12,LTCH,Influenza
2017,12,Chronic Care,RSV
2017,12,Retirement Home,Influenza
2017,12,LTCH,RSV
2017,12,LTCH,Influenza
2017,12,LTCH,Rhinovirus
2017,12,LTCH,Rhinovirus
2017,12,Retirement Home,Unknown
2017,12,Acute Care,Influenza
2017,11,Retirement Home,Unknown
2017,11,LTCH,Rhinovirus
2017,11,LTCH,Influenza
2017,11,Retirement Home,Unknown
2017,11,Chronic Care,Unknown
2017,11,LTCH,Unknown
2017,11,LTCH,Rhinovirus
2017,11,LTCH,Influenza
2017,11,Retirement Home,Influenza
2017,11,LTCH,Rhinovirus
2017,11,LTCH,RSV
2017,11,LTCH,Unknown
2017,11,Acute Care,Rhinovirus
2017,11,LTCH,Influenza
2017,11,LTCH,Unknown
2017,11,LTCH,Influenza
2017,10,LTCH,Unknown
2017,10,Retirement Home,Unknown
2017,10,LTCH,Unknown
2017,10,LTCH,Unknown
2017,10,LTCH,Unknown
2017,10,LTCH,Unknown
2017,10,Chronic Care,Unknown
2017,10,LTCH,Rhinovirus
2017,10,LTCH,Unknown
2017,10,Psychiatric,Unknown
2017,09,LTCH,Unknown
2017,09,LTCH,Influenza
2017,09,LTCH,Rhinovirus
2017,09,LTCH,Rhinovirus
2017,09,LTCH,Rhinovirus
2017,09,LTCH,Unknown
2017,09,LTCH,Rhinovirus
2017,09,LTCH,Rhinovirus
2017,09,LTCH,Rhinovirus
2017,09,LTCH,Rhinovirus
2017,09,Retirement Home,Rhinovirus
2017,09,LTCH,Unknown
2017,08,Acute Care,Rhinovirus
2017,08,LTCH,Rhinovirus
2017,08,LTCH,Rhinovirus
2017,08,LTCH,Rhinovirus
2017,08,LTCH,Unknown
2017,08,LTCH,Influenza
2017,08,LTCH,Rhinovirus
2017,08,LTCH,Rhinovirus
2017,08,Acute Care,Rhinovirus
2017,08,LTCH,Rhinovirus
2017,08,LTCH,Rhinovirus
2017,08,LTCH,Unknown
2017,08,LTCH,Rhinovirus
2017,08,Retirement Home,Rhinovirus
2017,08,LTCH,Rhinovirus
2017,08,LTCH,Rhinovirus
2017,08,LTCH,Rhinovirus
2017,08,LTCH,Rhinovirus
2017,08,LTCH,Influenza
2017,08,Chronic Care,Unknown
2017,08,LTCH,Adenovirus
2017,08,LTCH,Rhinovirus
2017,08,LTCH,Unknown
2017,08,LTCH,Influenza
2017,08,Chronic Care,Unknown
2017,08,LTCH,Rhinovirus
2017,07,LTCH,Rhinovirus
2017,07,LTCH,Unknown
2017,07,Retirement Home,Rhinovirus
2017,07,LTCH,Rhinovirus
2017,07,Retirement Home,Rhinovirus
2017,07,LTCH,Unknown
2017,07,LTCH,Unknown
2017,07,LTCH,Rhinovirus
2017,06,LTCH,Rhinovirus
2017,06,LTCH,Rhinovirus
2017,06,Retirement Home,Unknown
2017,06,LTCH,Rhinovirus
2017,06,LTCH,Influenza
2017,06,Acute Care,Clostridium Difficile
2017,06,LTCH,Rhinovirus
2017,06,LTCH,Influenza
2017,06,Acute Care,Rhinovirus
2017,06,LTCH,Influenza
2017,06,LTCH,Rhinovirus
